id_student,course_key,avg_score,assessments_taken,total_weight,weighted_points,last_submission_day,weighted_avg_score,pass_flag,at_risk_flag,total_clicks,active_days,first_activity_day,last_activity_day,engagement_score,module_code,presentation,module_presentation_length
548677,DDD_2013B,82.71428571428571,14,200.0,16340.5,230,81.7025,True,False,2460,200.0,-8,236,207.80832305039107,DDD,2013B,240
548693,FFF_2013J,80.0,1,12.5,1000.0,18,80.0,True,True,121,14.0,-18,100,18.804021044733258,FFF,2013J,268
548714,BBB_2013B,86.125,8,63.0,4471.0,164,70.96825396825396,True,False,918,84.0,-9,240,90.82328612235568,BBB,2013B,240
548722,FFF_2013J,62.4,5,100.0,5650.0,173,56.5,True,False,5699,166.0,-18,239,174.64822145382263,FFF,2013J,268
548741,FFF_2013B,38.0,1,12.5,475.0,19,38.0,False,True,179,7.0,17,96,12.19295685089021,FFF,2013B,240
548744,BBB_2013B,79.0909090909091,11,100.0,6263.0,189,62.63,True,False,451,49.0,-6,224,55.11368217983223,BBB,2013B,240
548759,FFF_2013B,70.0,5,100.0,6825.0,163,68.25,True,False,8033,234.0,-18,238,242.99143781491924,FFF,2013B,240
548764,CCC_2014B,67.875,8,178.0,7313.0,230,41.08426966292135,False,True,1541,32.0,1,227,39.340835554123274,CCC,2014B,241
548764,FFF_2013B,75.0,5,100.0,7575.0,166,75.75,True,False,2314,29.0,-1,231,36.74716496652034,FFF,2013B,240
548791,BBB_2013B,72.4,10,82.0,5833.0,189,71.13414634146342,True,False,421,30.0,-8,225,36.04500531403601,BBB,2013B,240
548807,EEE_2014J,91.25,4,100.0,9176.0,165,91.76,True,False,1054,55.0,2,233,61.96129604591017,EEE,2014J,269
548825,DDD_2013J,40.833333333333336,6,100.0,3855.0,207,38.55,False,True,550,46.0,-18,213,52.31173480915292,DDD,2013J,261
548834,BBB_2013B,90.18181818181819,11,100.0,8329.0,189,83.29,True,False,1606,103.0,-8,240,110.38212436573751,BBB,2013B,240
548838,BBB_2013B,79.18181818181819,11,100.0,6738.0,189,67.38,True,False,353,28.0,-8,226,33.86929691313377,BBB,2013B,240
548839,BBB_2013B,86.0909090909091,11,100.0,7753.0,193,77.53,True,False,418,29.0,-4,193,35.037870919922135,BBB,2013B,240
548843,BBB_2013B,84.6,10,99.0,7676.0,189,77.53535353535354,True,False,906,80.0,2,226,86.81014245011514,BBB,2013B,240
548844,BBB_2014B,65.0,3,24.0,1095.0,49,45.625,False,True,190,30.0,0,73,35.25227342804663,BBB,2014B,234
548854,CCC_2014B,75.5,8,198.0,16098.0,234,81.3030303030303,True,False,846,103.0,-18,233,109.74170069465205,CCC,2014B,241
548857,FFF_2013B,87.2,5,100.0,8700.0,164,87.0,True,False,3784,133.0,-17,219,141.23880116587156,FFF,2013B,240
548861,EEE_2013J,62.75,4,100.0,6248.0,159,62.48,True,False,2160,82.0,-10,262,89.67832635650689,EEE,2013J,268
548869,DDD_2013B,62.125,8,57.0,3381.0,117,59.31578947368421,True,False,545,34.0,-16,116,40.302618975744906,DDD,2013B,240
548871,BBB_2013B,64.2,10,82.0,4446.0,189,54.21951219512195,True,False,290,44.0,-4,172,49.67332326717149,BBB,2013B,240
548872,DDD_2013B,67.0,1,3.0,201.0,54,67.0,True,True,62,7.0,10,53,11.143134726391533,DDD,2013B,240
548884,BBB_2013B,66.0,11,100.0,5999.0,189,59.99,True,False,453,45.0,-9,237,51.11809719804135,BBB,2013B,240
548885,BBB_2013B,94.81818181818181,11,100.0,9104.0,189,91.04,True,False,429,41.0,-9,229,47.063785208687605,BBB,2013B,240
548899,BBB_2013J,78.63636363636364,11,100.0,6513.0,210,65.13,True,False,339,44.0,-9,260,49.82894561761021,BBB,2013J,268
548921,BBB_2013B,76.5,10,82.0,5471.0,189,66.71951219512195,True,False,368,46.0,-9,226,51.91079664404053,BBB,2013B,240
548922,CCC_2014J,67.0,1,2.0,134.0,21,67.0,True,True,97,9.0,-18,31,13.584967478670572,CCC,2014J,269
548924,BBB_2013B,72.75,4,25.0,1175.0,95,47.0,False,True,247,19.0,5,80,24.513428746164983,BBB,2013B,240
548926,CCC_2014J,37.333333333333336,6,70.0,1857.0,158,26.52857142857143,False,True,161,8.0,18,205,13.087596335232384,CCC,2014J,269
548926,FFF_2013B,64.4,5,100.0,6150.0,166,61.5,True,False,1440,46.0,-12,221,53.27309259599952,FFF,2013B,240
548926,FFF_2014B,59.0,2,25.0,1475.0,52,59.0,True,False,65,7.0,23,226,11.189654742026425,FFF,2014B,241
548935,BBB_2013B,83.8,10,82.0,6289.0,189,76.6951219512195,True,False,1228,129.0,-9,235,136.11395610956603,BBB,2013B,240
548938,FFF_2013B,78.0,1,12.5,975.0,18,78.0,True,True,439,24.0,-4,61,30.086774726912306,FFF,2013B,240
548948,FFF_2013B,88.0,2,25.0,2200.0,47,88.0,True,False,505,35.0,-18,94,41.22653666928747,FFF,2013B,240
548954,BBB_2013B,78.54545454545455,11,100.0,7411.0,189,74.11,True,False,101,16.0,13,187,20.62497281328427,BBB,2013B,240
548959,DDD_2013B,71.36363636363636,11,93.0,6648.5,209,71.48924731182795,True,False,773,55.0,-8,221,61.65157187358973,DDD,2013B,240
548969,FFF_2013B,74.0,2,25.0,1850.0,47,74.0,True,False,594,40.0,-18,94,46.38856140554563,FFF,2013B,240
548981,BBB_2013B,72.6,5,43.0,2655.0,95,61.74418604651163,True,False,86,11.0,-9,227,15.465908118654584,BBB,2013B,240
548992,EEE_2013J,60.5,2,44.0,2836.0,68,64.45454545454545,True,False,270,22.0,3,79,27.602118820879703,EEE,2013J,268
548992,EEE_2014B,44.0,3,72.0,3036.0,133,42.166666666666664,False,True,161,35.0,4,228,40.087596335232384,EEE,2014B,241
548993,DDD_2013B,44.0,2,9.5,368.5,28,38.78947368421053,False,True,342,26.0,-16,51,31.83773044716594,DDD,2013B,240
548994,EEE_2013J,90.0,4,100.0,8976.0,156,89.76,True,False,1431,85.0,-3,234,92.26682734752059,EEE,2013J,268
548996,DDD_2013B,84.92857142857143,14,200.0,14517.0,229,72.585,True,False,2356,117.0,-16,228,124.76514490293613,DDD,2013B,240
549009,BBB_2013B,25.25,4,59.0,1506.0,121,25.52542372881356,False,True,56,8.0,-5,109,12.04305126783455,BBB,2013B,240
549014,FFF_2013B,58.666666666666664,3,62.5,3300.0,131,52.8,True,False,942,24.0,-5,222,30.84906628263346,FFF,2013B,240
549032,DDD_2013J,85.14285714285714,7,200.0,15310.0,255,76.55,True,False,954,64.0,-18,234,70.86171134048072,DDD,2013J,261
549038,DDD_2013B,74.76923076923077,13,197.0,12571.0,230,63.81218274111675,True,False,2216,138.0,-16,227,145.7039102096163,DDD,2013B,240
549047,BBB_2013B,71.9090909090909,11,100.0,7117.0,189,71.17,True,False,568,74.0,-9,235,80.34388043412633,BBB,2013B,240
549056,FFF_2013B,66.75,4,75.0,4750.0,130,63.333333333333336,True,False,506,19.0,-7,130,25.228511003591183,FFF,2013B,240
549065,FFF_2013B,80.6,5,100.0,8075.0,159,80.75,True,False,9232,189.0,-18,240,198.13053930177261,FFF,2013B,240
549078,BBB_2013B,45.6,10,99.0,3452.0,189,34.86868686868687,False,True,225,38.0,-9,239,43.420534999272284,BBB,2013B,240
549078,BBB_2014B,40.25,8,97.0,3903.0,200,40.23711340206186,False,True,79,23.0,-8,201,27.38202663467388,BBB,2014B,234
549093,FFF_2013B,45.0,4,75.0,3025.0,138,40.333333333333336,False,True,241,25.0,-1,160,30.488937726156685,FFF,2013B,240
549095,DDD_2013B,67.35714285714286,14,200.0,9581.5,229,47.9075,False,True,1777,97.0,-13,240,104.48324441607384,DDD,2013B,240
549113,CCC_2014J,52.0,2,11.0,544.0,32,49.45454545454545,False,True,172,10.0,3,35,15.15329159449778,CCC,2014J,269
549113,DDD_2013J,78.42857142857143,7,200.0,14767.5,241,73.8375,True,False,791,83.0,-18,241,89.67456139181442,DDD,2013J,261
549125,DDD_2013B,74.16666666666667,12,179.0,12286.5,230,68.63966480446928,True,False,805,79.0,-12,226,85.69208374250663,DDD,2013B,240
549129,BBB_2013J,84.36363636363636,11,100.0,7255.0,210,72.55,True,False,293,22.0,-5,241,27.68357976733868,BBB,2013J,268
549135,DDD_2013B,69.81818181818181,11,176.0,10389.5,229,59.03125,True,False,785,63.0,-15,226,69.6669567924292,DDD,2013B,240
549149,FFF_2013B,64.0,1,12.5,800.0,18,64.0,True,True,220,8.0,-11,180,13.398162701517752,FFF,2013B,240
549158,BBB_2013B,73.81818181818181,11,100.0,5899.0,189,58.99,True,False,212,28.0,-4,225,33.36129216570943,BBB,2013B,240
549160,DDD_2014B,75.66666666666667,3,40.0,2957.5,74,73.9375,True,False,196,18.0,-9,90,23.283203728737988,DDD,2014B,241
549190,BBB_2014B,91.0909090909091,11,100.0,8483.0,200,84.83,True,False,108,12.0,1,229,16.691347882229145,BBB,2014B,234
549196,BBB_2013B,90.9,10,82.0,7751.0,189,94.52439024390245,True,False,625,75.0,-9,237,81.4393503711001,BBB,2013B,240
549204,BBB_2013B,37.666666666666664,3,41.0,1514.0,130,36.926829268292686,False,True,116,8.0,-6,58,12.762173934797756,BBB,2013B,240
549213,DDD_2013B,88.83333333333333,6,38.0,3482.5,81,91.64473684210526,True,False,993,81.0,-9,129,87.90173720665658,DDD,2013B,240
549219,FFF_2014J,84.6,5,100.0,8350.0,198,83.5,True,False,3933,125.0,-13,269,133.277411998949,FFF,2014J,269
549226,BBB_2013J,79.0,11,100.0,6572.0,210,65.72,True,False,241,28.0,2,208,33.488937726156685,BBB,2013J,268
549239,FFF_2013B,92.2,5,100.0,9225.0,159,92.25,True,False,4465,153.0,-18,228,161.4042484324001,FFF,2013B,240
549261,BBB_2013B,77.18181818181819,11,100.0,6721.0,189,67.21,True,False,534,71.0,-8,226,77.282266746896,BBB,2013B,240
549262,EEE_2013J,75.0,4,100.0,7428.0,157,74.28,True,False,801,73.0,-11,266,79.68710860786652,EEE,2013J,268
549283,DDD_2013B,69.0,12,94.0,6248.0,207,66.46808510638297,True,False,711,56.0,-16,226,62.568077911411976,DDD,2013B,240
549300,FFF_2013J,87.4,5,100.0,8750.0,172,87.5,True,False,2944,76.0,-12,248,83.98786409608569,FFF,2013J,268
549311,FFF_2013B,53.0,2,25.0,1325.0,47,53.0,True,False,117,14.0,17,92,18.770684624465666,FFF,2013B,240
549321,FFF_2014J,88.2,5,100.0,8875.0,198,88.75,True,False,2971,96.0,-18,269,103.99699040583765,FFF,2014J,269
549337,DDD_2013J,41.0,2,22.5,852.5,60,37.888888888888886,False,True,158,12.0,-12,118,17.06890420222023,DDD,2013J,261
549343,FFF_2013B,89.8,5,100.0,9000.0,165,90.0,True,False,6087,137.0,-18,221,145.71407489954152,FFF,2013B,240
549354,DDD_2013B,71.0,2,9.5,625.0,25,65.78947368421052,True,False,154,20.0,-4,51,25.043425116919245,DDD,2013B,240
549361,DDD_2013B,62.57142857142857,7,42.0,2668.0,117,63.523809523809526,True,False,913,98.0,-16,149,104.81783057145415,DDD,2013B,240
549369,FFF_2013B,61.8,5,100.0,6200.0,167,62.0,True,False,2613,70.0,-10,222,77.86863689418416,FFF,2013B,240
549370,FFF_2013B,69.0,5,100.0,6725.0,166,67.25,True,False,3589,93.0,-18,222,101.18590748148233,FFF,2013B,240
549391,BBB_2013B,86.0909090909091,11,100.0,7701.0,193,77.01,True,False,401,17.0,-8,187,22.996452088619023,BBB,2013B,240
549397,FFF_2013J,89.0,5,100.0,8875.0,172,88.75,True,False,4532,159.0,-16,265,167.41913925094084,FFF,2013J,268
549401,EEE_2014B,50.0,1,16.0,800.0,36,50.0,True,True,379,20.0,-14,86,25.940171252720432,EEE,2014B,241
549410,FFF_2013B,86.0,2,25.0,2150.0,46,86.0,True,False,522,29.0,-18,52,35.25958146406492,FFF,2013B,240
549420,FFF_2013B,92.0,5,100.0,9325.0,163,93.25,True,False,5771,159.0,-18,236,167.66077391989376,FFF,2013B,240
549424,DDD_2013B,89.81818181818181,11,79.0,7119.0,173,90.11392405063292,True,False,1291,106.0,-16,173,113.16394668434255,DDD,2013B,240
549424,DDD_2013J,89.6,5,80.0,7187.5,-1,89.84375,True,False,31,6.0,-5,123,9.465735902799727,DDD,2013J,261
549439,CCC_2014J,73.77777777777777,9,200.0,10677.0,245,53.385,True,False,1054,67.0,-18,240,73.96129604591016,CCC,2014J,269
549445,BBB_2013J,72.45454545454545,11,100.0,7119.0,210,71.19,True,False,871,40.0,-10,264,46.77078942390898,BBB,2013J,268
549504,FFF_2013B,66.0,1,12.5,825.0,18,66.0,True,True,966,44.0,-18,195,50.87419849545329,FFF,2013B,240
549512,BBB_2013B,75.0,1,5.0,375.0,15,75.0,True,True,178,8.0,-9,13,13.187385805840755,BBB,2013B,240
549513,FFF_2013B,90.0,2,25.0,2250.0,47,90.0,True,False,1251,34.0,-18,66,41.132497551660045,FFF,2013B,240
549517,FFF_2013B,90.0,5,100.0,8875.0,160,88.75,True,False,5327,160.0,-18,233,168.58073121222023,FFF,2013B,240
549523,FFF_2013J,84.0,1,12.5,1050.0,19,84.0,True,True,712,29.0,-18,117,35.5694814204143,FFF,2013J,268
549523,FFF_2014J,74.0,2,25.0,1850.0,47,74.0,True,False,2277,37.0,-10,73,44.73105314400713,FFF,2014J,269
549537,FFF_2013B,74.2,5,100.0,7500.0,165,75.0,True,False,3034,112.0,-17,235,120.0179667034936,FFF,2013B,240
549545,DDD_2013B,68.5,14,200.0,13842.5,230,69.2125,True,False,1556,134.0,-14,232,141.350516171834,DDD,2013B,240
549568,BBB_2013B,70.45454545454545,11,100.0,6305.0,189,63.05,True,False,537,51.0,-4,227,57.28785856016179,BBB,2013B,240
549586,BBB_2013J,73.9090909090909,11,100.0,7002.0,210,70.02,True,False,252,18.0,7,234,23.533389488727522,BBB,2013J,268
549590,BBB_2013B,57.0,1,5.0,285.0,45,57.0,True,True,123,4.0,2,19,8.820281565605036,BBB,2013B,240
549596,FFF_2013B,87.0,4,75.0,6475.0,131,86.33333333333333,True,False,2370,77.0,-11,223,84.7710670860654,FFF,2013B,240
549601,DDD_2013J,96.75,4,60.0,5815.0,121,96.91666666666667,True,False,3044,159.0,-18,160,167.021256180144,DDD,2013J,261
549626,DDD_2014J,92.5,4,50.0,4505.0,153,90.1,True,False,353,50.0,-25,231,55.86929691313377,DDD,2014J,262
549626,FFF_2013B,81.8,5,100.0,8275.0,165,82.75,True,False,4522,124.0,-18,230,132.41693076947786,FFF,2013B,240
549636,CCC_2014B,75.0,3,17.0,1238.0,139,72.82352941176471,True,False,1045,63.0,-15,145,69.95272864462487,CCC,2014B,241
549648,FFF_2013J,82.25,4,75.0,6200.0,131,82.66666666666667,True,False,1997,65.0,-18,246,72.5999019592085,FFF,2013J,268
549651,BBB_2013B,71.45454545454545,11,100.0,6804.0,189,68.04,True,False,510,44.0,-3,235,50.23636959020371,BBB,2013B,240
549677,CCC_2014J,56.0,1,2.0,112.0,21,56.0,True,True,516,21.0,-5,51,27.248042874508428,CCC,2014J,269
549681,EEE_2013J,52.75,4,100.0,5152.0,159,51.52,True,False,2172,118.0,3,250,125.68386398025643,EEE,2013J,268
549684,DDD_2013B,87.5,14,200.0,16967.5,230,84.8375,True,False,2043,161.0,-16,233,168.6226639513236,DDD,2013B,240
549687,CCC_2014J,74.0,9,200.0,14086.0,244,70.43,True,False,878,70.0,-18,268,76.77878489768517,CCC,2014J,269
549690,DDD_2013B,65.58333333333333,12,170.0,11309.0,231,66.52352941176471,True,False,729,44.0,-14,239,50.593044534142436,DDD,2013B,240
549698,DDD_2013B,43.57142857142857,14,200.0,7949.0,230,39.745,False,True,1220,112.0,-16,239,119.1074254741107,DDD,2013B,240
549706,CCC_2014J,64.66666666666667,9,200.0,11302.0,244,56.51,True,False,1616,69.0,-18,244,76.3883278595771,CCC,2014J,269
549706,FFF_2013B,82.0,4,87.5,7025.0,166,80.28571428571429,True,False,2605,63.0,3,234,70.86557175768479,FFF,2013B,240
549710,DDD_2013B,75.9,10,160.0,10638.5,230,66.490625,True,False,1487,96.0,-15,234,103.30518821539303,DDD,2013B,240
549731,DDD_2013B,77.07142857142857,14,200.0,14611.5,229,73.0575,True,False,1278,110.0,-14,240,117.15383380157884,DDD,2013B,240
549732,BBB_2013B,88.36363636363636,11,100.0,8309.0,189,83.09,True,False,223,22.0,-7,210,27.41164605185504,BBB,2013B,240
549745,BBB_2013J,86.5,4,25.0,2009.0,102,80.36,True,False,254,22.0,-10,132,27.541263545158426,BBB,2013J,268
549751,FFF_2013B,60.0,5,100.0,5750.0,180,57.5,True,False,2568,74.0,-1,184,81.85127199710988,FFF,2013B,240
549754,BBB_2013B,90.18181818181819,11,100.0,8565.0,189,85.65,True,False,1990,81.0,-7,235,88.5963923040642,BBB,2013B,240
549769,CCC_2014J,60.2,5,48.0,2546.0,147,53.041666666666664,True,False,1454,48.0,-9,162,55.28276117960559,CCC,2014J,269
549775,BBB_2014J,82.0,4,100.0,8330.0,198,83.3,True,False,1455,62.0,-3,236,69.28344822875663,BBB,2014J,262
549783,CCC_2014J,98.55555555555556,9,200.0,19612.0,248,98.06,True,False,4576,147.0,-18,262,155.42879904065364,CCC,2014J,269
549783,DDD_2013B,90.14285714285714,14,200.0,17109.0,231,85.545,True,False,2121,179.0,-15,233,186.66011431917394,DDD,2013B,240
549790,FFF_2013B,84.8,5,100.0,8375.0,191,83.75,True,False,4049,112.0,-18,218,120.30647216010058,FFF,2013B,240
549792,FFF_2013B,66.33333333333333,3,50.0,3150.0,94,63.0,True,False,822,36.0,-6,178,42.71295620067707,FFF,2013B,240
549792,FFF_2014B,60.5,4,75.0,4225.0,170,56.333333333333336,True,False,1661,39.0,1,237,46.4157769754154,FFF,2014B,241
549795,DDD_2013B,45.30769230769231,13,194.0,8579.5,230,44.22422680412371,False,True,1814,124.0,-13,234,131.50384074669896,DDD,2013B,240
549825,FFF_2013B,45.6,5,100.0,4400.0,166,44.0,False,True,1492,37.0,-13,222,44.30854279753919,FFF,2013B,240
549847,FFF_2014J,79.0,5,100.0,7675.0,199,76.75,True,False,4948,188.0,-18,263,196.5069408149519,FFF,2014J,269
549862,BBB_2013B,80.63636363636364,11,100.0,7812.0,189,78.12,True,False,293,25.0,-8,225,30.68357976733868,BBB,2013B,240
549872,DDD_2013B,71.18181818181819,11,167.0,10698.5,231,64.062874251497,True,False,1303,79.0,-15,236,86.1731917424866,DDD,2013B,240
549873,BBB_2013B,62.0,9,81.0,4439.0,166,54.80246913580247,True,False,351,20.0,-1,158,25.863631175598098,BBB,2013B,240
549873,BBB_2013J,62.0,9,81.0,4439.0,-1,54.80246913580247,True,False,51,5.0,117,242,8.951243718581427,BBB,2013J,268
549888,CCC_2014J,84.6,5,61.0,5395.0,165,88.44262295081967,True,False,669,46.0,-18,209,52.50727771238501,CCC,2014J,269
549892,BBB_2014B,76.0,4,25.0,1645.0,84,65.8,True,False,230,18.0,-7,74,23.442417710521795,BBB,2014B,234
549897,DDD_2013B,51.25,8,36.5,1840.0,173,50.41095890410959,True,False,540,23.0,2,218,29.293419278846482,DDD,2013B,240
549898,FFF_2013B,78.4,5,100.0,7725.0,167,77.25,True,False,2608,106.0,-16,234,113.86672228513673,FFF,2013B,240
549907,BBB_2013B,69.16666666666667,6,61.0,3604.0,164,59.08196721311475,True,False,213,28.0,-6,147,33.36597601502185,BBB,2013B,240
549913,DDD_2013B,74.0,11,79.0,5332.0,173,67.49367088607595,True,False,1471,149.0,-8,230,156.2943772992888,DDD,2013B,240
549918,BBB_2013J,77.27272727272727,11,100.0,7198.0,210,71.98,True,False,7069,223.0,-10,261,231.86361575889063,BBB,2013J,268
549922,EEE_2014J,90.25,4,100.0,8932.0,165,89.32,True,False,1815,122.0,-12,250,129.50439155916123,EEE,2014J,269
549928,DDD_2013B,62.333333333333336,3,8.0,508.0,81,63.5,True,False,334,33.0,-5,216,38.814130531825064,DDD,2013B,240
549951,CCC_2014B,87.125,8,178.0,14956.0,230,84.02247191011236,True,False,491,48.0,0,228,54.19847871649231,CCC,2014B,241
549960,EEE_2013J,90.5,4,100.0,9104.0,158,91.04,True,False,2799,142.0,1,253,149.9373746961633,EEE,2013J,268
550024,FFF_2013B,61.0,2,25.0,1525.0,47,61.0,True,False,3175,50.0,-12,81,58.06337782236703,FFF,2013B,240
550025,EEE_2013J,76.75,4,100.0,7708.0,158,77.08,True,False,1908,101.0,1,239,108.55433482372575,EEE,2013J,268
550026,FFF_2013B,92.0,3,50.0,4625.0,95,92.5,True,False,1270,35.0,-18,239,42.14755927118945,FFF,2013B,240
550038,FFF_2014B,65.4,5,100.0,6450.0,171,64.5,True,False,3577,105.0,-15,238,113.18255926406866,FFF,2014B,241
550046,DDD_2014B,87.33333333333333,6,180.0,16195.0,234,89.97222222222223,True,False,1021,105.0,-18,241,111.92951677076366,DDD,2014B,241
550051,BBB_2013B,63.0,1,5.0,315.0,24,63.0,True,True,23,3.0,8,24,6.178053830347945,BBB,2013B,240
550059,EEE_2013J,97.0,1,16.0,1552.0,32,97.0,True,True,1215,38.0,-9,65,45.10332206252611,EEE,2013J,268
550064,DDD_2013B,84.75,12,179.0,13825.5,230,77.23743016759776,True,False,1368,104.0,4,226,111.22183582528845,DDD,2013B,240
550077,BBB_2013B,80.0909090909091,11,100.0,7325.0,189,73.25,True,False,5372,194.0,-9,240,202.5891416907288,BBB,2013B,240
550081,BBB_2014J,62.5,4,100.0,5300.0,201,53.0,True,False,844,129.0,-9,258,135.73933662735718,BBB,2014J,262
550092,CCC_2014B,36.25,4,26.0,894.0,139,34.38461538461539,False,True,653,34.0,-17,171,40.4831073514572,CCC,2014B,241
550092,DDD_2013B,65.33333333333333,12,179.0,9505.5,231,53.10335195530726,True,False,1298,99.0,-16,229,106.1693500166706,DDD,2013B,240
550095,FFF_2013B,38.0,1,12.5,475.0,19,38.0,False,True,198,13.0,-9,59,18.293304824724494,FFF,2013B,240
550097,FFF_2014B,65.0,5,100.0,6475.0,169,64.75,True,False,2224,72.0,-18,229,79.70751219460034,FFF,2014B,241
550098,BBB_2013B,62.5,10,82.0,3590.0,189,43.78048780487805,False,True,1421,86.0,-9,232,93.25981961036318,BBB,2013B,240
550106,BBB_2013B,78.25,4,25.0,1794.0,95,71.76,True,False,1263,46.0,-3,110,53.1420365747068,BBB,2013B,240
550123,FFF_2013B,83.4,5,100.0,8225.0,164,82.25,True,False,4020,108.0,-11,237,116.29928590689727,FFF,2013B,240
550142,DDD_2013B,53.666666666666664,9,61.0,3235.0,152,53.032786885245905,True,False,590,53.0,-9,169,59.381816017406095,DDD,2013B,240
550142,DDD_2013J,57.5,4,60.0,3245.0,-1,54.083333333333336,True,False,141,28.0,-6,218,32.95582705760126,DDD,2013J,261
550142,DDD_2014J,66.66666666666667,3,25.0,1700.0,62,68.0,True,False,375,45.0,-25,208,50.9295891433899,DDD,2014J,262
550163,BBB_2013B,67.75,4,42.0,2502.0,89,59.57142857142857,True,False,71,7.0,-9,61,11.276666119016056,BBB,2013B,240
550183,DDD_2013B,40.5,2,9.5,404.0,25,42.526315789473685,False,True,142,8.0,-1,52,12.962844630259907,DDD,2013B,240
550209,BBB_2013B,93.9090909090909,11,100.0,9015.0,189,90.15,True,False,1110,101.0,-9,239,108.01301578963962,BBB,2013B,240
550245,BBB_2014J,64.0,4,100.0,6340.0,200,63.4,True,False,224,31.0,-6,227,36.41610040220442,BBB,2014J,262
550246,FFF_2013B,72.0,2,25.0,1800.0,53,72.0,True,False,395,18.0,-12,86,23.98141421125448,FFF,2013B,240
550246,FFF_2014B,72.0,2,25.0,1800.0,-1,72.0,True,False,18,6.0,31,88,8.94443897916644,FFF,2014B,241
550269,BBB_2014B,64.72727272727273,11,100.0,6505.0,200,65.05,True,False,121,17.0,28,199,21.804021044733258,BBB,2014B,234
550272,FFF_2013B,88.8,5,100.0,9000.0,166,90.0,True,False,2582,78.0,-16,229,85.85670679309584,FFF,2013B,240
550278,BBB_2013B,51.0,1,5.0,255.0,18,51.0,True,True,393,18.0,-7,43,23.976350909297935,BBB,2013B,240
550287,FFF_2013B,81.8,5,100.0,8025.0,165,80.25,True,False,3836,140.0,-18,222,148.25244609024696,FFF,2013B,240
550322,BBB_2013B,65.25,4,25.0,1341.0,95,53.64,True,False,303,34.0,-9,89,39.717027701406224,BBB,2013B,240
550331,DDD_2013J,68.6,5,160.0,10080.0,237,63.0,True,False,1261,112.0,-18,258,119.14045304310116,DDD,2013J,261
550342,BBB_2013B,80.1,10,99.0,7087.0,189,71.58585858585859,True,False,2263,138.0,-1,234,145.72488843932308,BBB,2013B,240
550348,DDD_2013B,31.75,4,22.5,543.5,54,24.155555555555555,False,True,328,25.0,-11,97,30.79605775076537,DDD,2013B,240
550354,BBB_2013B,86.81818181818181,11,100.0,8226.0,189,82.26,True,False,671,90.0,-6,239,96.51025834052315,BBB,2013B,240
550357,EEE_2014B,78.25,4,100.0,7828.0,151,78.28,True,False,1377,85.0,-4,229,92.22838845157361,EEE,2014B,241
550358,DDD_2014J,47.0,7,200.0,8180.0,242,40.9,False,True,259,24.0,-8,239,29.560681631015527,DDD,2014J,262
550359,FFF_2013J,86.0,1,12.5,1075.0,18,86.0,True,True,378,11.0,-7,21,16.937536205082427,FFF,2013J,268
550371,DDD_2013B,37.0,3,12.5,480.5,54,38.44,False,True,282,14.0,-4,51,19.64544689764324,DDD,2013B,240
550380,DDD_2013J,58.5,2,22.5,1300.0,52,57.77777777777778,True,False,332,30.0,-18,83,35.80814248998044,DDD,2013J,261
550380,DDD_2014J,63.2,5,75.0,4105.0,144,54.733333333333334,True,False,520,65.0,-22,178,71.25575004175337,DDD,2014J,262
550381,BBB_2013B,75.45454545454545,11,100.0,6877.0,189,68.77,True,False,1723,93.0,-7,240,100.45240245122363,BBB,2013B,240
550383,AAA_2013J,72.0,5,100.0,7300.0,220,73.0,True,False,902,66.0,-10,242,72.80572255341698,AAA,2013J,268
550393,CCC_2014J,49.0,4,40.0,1316.0,109,32.9,False,True,142,12.0,6,207,16.96284463025991,CCC,2014J,269
550393,EEE_2013J,72.5,4,100.0,7052.0,159,70.52,True,False,818,39.0,12,235,45.708084083853066,EEE,2013J,268
550400,BBB_2013B,62.45454545454545,11,100.0,5611.0,189,56.11,True,False,3290,95.0,-9,236,103.09894674894333,BBB,2013B,240
550403,BBB_2013B,83.9,10,82.0,6359.0,189,77.54878048780488,True,False,1373,122.0,-5,239,129.2254814727823,BBB,2013B,240
550412,BBB_2013J,85.0909090909091,11,100.0,7908.0,210,79.08,True,False,179,16.0,13,242,21.192956850890212,BBB,2013J,268
550420,FFF_2014J,88.0,5,100.0,8875.0,198,88.75,True,False,3730,100.0,-17,241,108.22443157322115,FFF,2014J,269
550428,BBB_2013B,86.66666666666667,3,24.0,1849.0,60,77.04166666666667,True,False,204,17.0,-5,58,22.32300997913841,BBB,2013B,240
550429,BBB_2013B,91.57142857142857,7,45.0,3659.0,164,81.31111111111112,True,False,3508,110.0,-9,178,118.16308637558322,BBB,2013B,240
550435,FFF_2013B,57.75,4,75.0,4175.0,131,55.666666666666664,True,False,1825,59.0,-12,222,66.50988306115491,FFF,2013B,240
550470,FFF_2013B,86.4,5,100.0,8525.0,161,85.25,True,False,5206,186.0,-18,240,194.5577591531629,FFF,2013B,240
550477,FFF_2013J,65.0,2,25.0,1625.0,47,65.0,True,False,520,40.0,-8,94,46.255750041753366,FFF,2013J,268
550495,FFF_2013B,93.0,5,100.0,9250.0,165,92.5,True,False,5186,140.0,-18,234,148.5539107743514,FFF,2013B,240
550498,FFF_2014B,82.0,1,12.5,1025.0,23,82.0,True,True,292,19.0,-11,43,24.680172609017067,FFF,2014B,241
550520,BBB_2013B,92.6,10,99.0,9116.0,189,92.08080808080808,True,False,521,40.0,-9,188,46.257667587882636,BBB,2013B,240
