id_student,course_key,avg_score,assessments_taken,total_weight,weighted_points,last_submission_day,weighted_avg_score,pass_flag,at_risk_flag
597938,DDD_2013J,91.16666666666667,6,180.0,16125.0,237,89.58333333333333,True,False
597948,EEE_2013J,89.75,4,100.0,8960.0,156,89.6,True,False
597968,DDD_2013J,79.0,7,200.0,14400.0,237,72.0,True,False
598000,BBB_2013J,85.8,10,99.0,8074.0,210,81.55555555555556,True,False
598001,FFF_2013J,60.666666666666664,3,62.5,3675.0,131,58.8,True,False
598028,CCC_2014J,44.0,2,11.0,484.0,31,44.0,False,True
598028,EEE_2013J,83.5,4,100.0,8308.0,158,83.08,True,False
598032,FFF_2013J,72.33333333333333,3,50.0,3375.0,110,67.5,True,False
598035,BBB_2014J,61.5,4,100.0,6090.0,200,60.9,True,False
598052,DDD_2013J,80.42857142857143,7,200.0,15912.5,237,79.5625,True,False
598064,DDD_2013J,65.14285714285714,7,200.0,12855.0,242,64.275,True,False
598074,CCC_2014B,70.0,1,2.0,140.0,20,70.0,True,True
598074,EEE_2013J,88.25,4,100.0,8756.0,159,87.56,True,False
598077,FFF_2013J,73.8,5,100.0,7125.0,173,71.25,True,False
598089,DDD_2013J,32.0,1,10.0,320.0,25,32.0,False,True
598102,CCC_2014J,70.5,8,192.0,12188.0,245,63.479166666666664,True,False
598102,DDD_2014B,61.0,7,200.0,12945.0,234,64.725,True,False
598103,DDD_2014J,65.85714285714286,7,200.0,12455.0,242,62.275,True,False
598113,CCC_2014B,54.333333333333336,9,200.0,10543.0,234,52.715,True,False
598113,FFF_2014B,66.25,4,75.0,4750.0,176,63.333333333333336,True,False
598123,DDD_2013J,67.0,1,10.0,670.0,29,67.0,True,True
598123,DDD_2014J,67.0,1,5.0,335.0,-1,67.0,True,True
598141,DDD_2014J,79.0,7,200.0,14730.0,242,73.65,True,False
598179,DDD_2014B,52.8,5,162.5,9335.0,234,57.44615384615385,True,False
598201,BBB_2014J,74.25,4,100.0,7245.0,201,72.45,True,False
598202,BBB_2013J,65.0,1,5.0,325.0,13,65.0,True,True
598213,FFF_2013J,58.4,5,100.0,5700.0,172,57.0,True,False
598215,FFF_2013J,57.0,5,100.0,5525.0,173,55.25,True,False
598230,BBB_2013J,79.45454545454545,11,100.0,7173.0,210,71.73,True,False
598235,FFF_2013J,57.0,2,25.0,1425.0,54,57.0,True,False
598243,BBB_2013J,88.81818181818181,11,100.0,8046.0,210,80.46,True,False
598246,DDD_2013J,84.28571428571429,7,200.0,17552.5,237,87.7625,True,False
598250,BBB_2014B,85.4,5,43.0,3246.0,84,75.48837209302326,True,False
598252,BBB_2013J,78.5,10,82.0,5885.0,210,71.76829268292683,True,False
598253,BBB_2013J,67.0,9,81.0,4673.0,212,57.69135802469136,True,False
598260,BBB_2013J,56.111111111111114,9,64.0,3379.0,210,52.796875,True,False
598279,FFF_2013J,72.4,5,100.0,7225.0,173,72.25,True,False
598282,BBB_2014J,72.5,4,100.0,7370.0,200,73.7,True,False
598285,FFF_2013J,71.8,5,100.0,7200.0,171,72.0,True,False
598294,FFF_2013J,79.6,5,100.0,8050.0,170,80.5,True,False
598299,CCC_2014J,78.11111111111111,9,200.0,15637.0,244,78.185,True,False
598299,FFF_2013J,85.2,5,100.0,8575.0,172,85.75,True,False
598300,FFF_2014B,82.0,1,12.5,1025.0,37,82.0,True,True
598303,DDD_2014J,52.2,5,75.0,3275.0,167,43.666666666666664,False,True
598306,FFF_2013J,44.0,5,100.0,4050.0,172,40.5,False,True
598308,FFF_2013J,82.0,1,12.5,1025.0,16,82.0,True,True
598308,FFF_2014J,51.4,5,100.0,4525.0,199,45.25,False,True
598313,BBB_2014B,50.0,1,5.0,250.0,12,50.0,True,True
598313,BBB_2014J,67.75,4,100.0,6660.0,203,66.6,True,False
598321,CCC_2014B,79.77777777777777,9,200.0,16835.0,230,84.175,True,False
598321,EEE_2013J,93.0,4,100.0,9288.0,158,92.88,True,False
598323,DDD_2013J,51.0,1,10.0,510.0,32,51.0,True,True
598351,BBB_2013J,67.44444444444444,9,81.0,4184.0,210,51.65432098765432,True,False
598353,FFF_2014B,58.0,2,25.0,1450.0,51,58.0,True,False
598376,FFF_2013J,83.4,5,100.0,8400.0,172,84.0,True,False
598385,FFF_2013J,54.4,5,100.0,4900.0,173,49.0,False,True
598415,BBB_2014B,81.1,10,82.0,5699.0,200,69.5,True,False
598451,BBB_2014B,82.5,2,6.0,425.0,49,70.83333333333333,True,False
598462,BBB_2013J,81.18181818181819,11,100.0,6443.0,210,64.43,True,False
598478,CCC_2014J,78.0,1,2.0,156.0,21,78.0,True,True
598478,FFF_2013J,81.0,2,25.0,2025.0,43,81.0,True,False
598480,FFF_2013J,54.0,2,25.0,1350.0,46,54.0,True,False
598493,DDD_2014J,10.0,1,5.0,50.0,32,10.0,False,True
598495,BBB_2014B,74.0,2,23.0,1689.0,39,73.43478260869566,True,False
598498,FFF_2013J,76.0,2,25.0,1900.0,54,76.0,True,False
598501,CCC_2014J,80.33333333333333,6,134.0,9581.0,244,71.5,True,False
598501,DDD_2013J,81.16666666666667,6,180.0,12902.5,237,71.68055555555556,True,False
598503,BBB_2013J,65.0,1,5.0,325.0,14,65.0,True,True
598516,DDD_2013J,76.28571428571429,7,200.0,14340.0,241,71.7,True,False
598536,DDD_2013J,32.4,5,80.0,2482.5,165,31.03125,False,True
598536,DDD_2014J,51.42857142857143,7,200.0,8305.0,242,41.525,False,True
598538,BBB_2013J,60.0,1,5.0,300.0,19,60.0,True,True
598540,FFF_2014J,79.8,5,100.0,8025.0,197,80.25,True,False
598543,FFF_2013J,84.0,5,100.0,8175.0,173,81.75,True,False
598555,FFF_2013J,74.8,5,100.0,7150.0,173,71.5,True,False
598559,FFF_2014J,85.8,5,100.0,8425.0,193,84.25,True,False
598562,BBB_2013J,30.0,1,5.0,150.0,19,30.0,False,True
598571,FFF_2014B,93.0,5,100.0,9300.0,168,93.0,True,False
598573,EEE_2014J,70.0,1,16.0,1120.0,30,70.0,True,True
598581,BBB_2014J,57.0,4,100.0,5580.0,200,55.8,True,False
598614,BBB_2014B,72.4,10,99.0,6578.0,200,66.44444444444444,True,False
598623,BBB_2013J,73.0,11,100.0,6614.0,210,66.14,True,False
598624,BBB_2014B,81.81818181818181,11,100.0,7065.0,200,70.65,True,False
598637,DDD_2013J,89.14285714285714,7,200.0,17992.5,242,89.9625,True,False
598642,FFF_2014B,43.8,5,100.0,4075.0,171,40.75,False,True
598649,FFF_2013J,57.8,5,100.0,5650.0,185,56.5,True,False
598662,CCC_2014B,69.66666666666667,9,200.0,15573.0,230,77.865,True,False
598662,EEE_2013J,94.75,4,100.0,9436.0,158,94.36,True,False
598664,DDD_2013J,84.71428571428571,7,200.0,17205.0,241,86.025,True,False
598665,CCC_2014J,95.85714285714286,7,176.0,17186.0,244,97.64772727272727,True,False
598665,DDD_2013J,77.57142857142857,7,200.0,16685.0,241,83.425,True,False
598666,FFF_2013J,58.333333333333336,3,50.0,2675.0,97,53.5,True,False
598694,BBB_2014B,92.72727272727273,11,100.0,8820.0,200,88.2,True,False
598706,FFF_2013J,87.4,5,100.0,8725.0,168,87.25,True,False
598709,BBB_2013J,67.0909090909091,11,100.0,6267.0,210,62.67,True,False
598713,CCC_2014J,75.55555555555556,9,200.0,13743.0,244,68.715,True,False
598713,FFF_2014B,83.6,5,100.0,8400.0,170,84.0,True,False
598750,DDD_2014B,82.28571428571429,7,200.0,16930.0,234,84.65,True,False
598751,CCC_2014J,80.0,6,134.0,9974.0,243,74.43283582089552,True,False
598752,FFF_2013J,62.0,4,75.0,4575.0,131,61.0,True,False
598757,FFF_2014J,44.0,1,12.5,550.0,43,44.0,False,True
598760,BBB_2013J,80.6,10,82.0,6289.0,210,76.6951219512195,True,False
598761,FFF_2013J,89.2,5,100.0,9050.0,173,90.5,True,False
598769,BBB_2014J,59.0,1,10.0,590.0,54,59.0,True,True
598809,EEE_2013J,60.0,2,44.0,2784.0,89,63.27272727272727,True,False
598819,EEE_2013J,94.0,1,16.0,1504.0,30,94.0,True,True
598835,FFF_2013J,84.2,5,100.0,8450.0,169,84.5,True,False
598837,BBB_2014J,66.5,4,100.0,6790.0,201,67.9,True,False
598842,DDD_2013J,42.142857142857146,7,200.0,7645.0,242,38.225,False,True
598860,CCC_2014B,91.55555555555556,9,200.0,18706.0,230,93.53,True,False
598860,DDD_2013J,89.42857142857143,7,200.0,17682.5,241,88.4125,True,False
598865,BBB_2013J,59.0,6,78.0,4284.0,221,54.92307692307692,True,False
598883,BBB_2013J,93.9090909090909,11,100.0,8911.0,210,89.11,True,False
598887,FFF_2013J,70.2,5,100.0,6875.0,172,68.75,True,False
598907,BBB_2013J,78.7,10,82.0,5882.0,210,71.73170731707317,True,False
598914,BBB_2013J,83.0,10,82.0,6524.0,210,79.5609756097561,True,False
598918,BBB_2014B,84.0909090909091,11,100.0,7803.0,200,78.03,True,False
598962,FFF_2013J,71.2,5,100.0,6850.0,172,68.5,True,False
598963,CCC_2014J,73.77777777777777,9,200.0,11472.0,245,57.36,True,False
598963,EEE_2013J,90.75,4,100.0,9072.0,158,90.72,True,False
598966,FFF_2013J,75.4,5,100.0,7425.0,173,74.25,True,False
598969,BBB_2013J,81.18181818181819,11,100.0,8299.0,210,82.99,True,False
598973,EEE_2013J,96.0,4,100.0,9600.0,158,96.0,True,False
598983,CCC_2014J,48.22222222222222,9,200.0,9474.0,244,47.37,False,True
598983,FFF_2013J,78.4,5,100.0,7900.0,172,79.0,True,False
598986,BBB_2013J,73.54545454545455,11,100.0,7742.0,210,77.42,True,False
598989,DDD_2013J,78.85714285714286,7,200.0,14680.0,237,73.4,True,False
599016,BBB_2013J,60.0,3,3.0,180.0,210,60.0,True,False
599037,BBB_2013J,80.45454545454545,11,100.0,7239.0,210,72.39,True,False
599048,FFF_2014B,68.8,5,100.0,6550.0,171,65.5,True,False
599049,DDD_2013J,65.85714285714286,7,200.0,11990.0,237,59.95,True,False
599056,EEE_2014B,75.25,4,100.0,7372.0,158,73.72,True,False
599068,DDD_2013J,85.0,7,200.0,17330.0,237,86.65,True,False
599083,DDD_2014J,86.71428571428571,7,200.0,16550.0,243,82.75,True,False
599084,CCC_2014J,100.0,1,2.0,200.0,21,100.0,True,True
599094,FFF_2013J,76.6,5,100.0,7525.0,173,75.25,True,False
599104,FFF_2013J,82.4,5,100.0,8375.0,173,83.75,True,False
599108,BBB_2014J,77.5,4,100.0,8000.0,201,80.0,True,False
599109,CCC_2014J,82.66666666666667,9,200.0,15629.0,245,78.145,True,False
599109,DDD_2013J,90.28571428571429,7,200.0,17700.0,237,88.5,True,False
599132,BBB_2014B,78.9,10,82.0,6336.0,200,77.26829268292683,True,False
599134,DDD_2014B,35.5,6,180.0,6037.5,236,33.541666666666664,False,True
599146,DDD_2013J,66.0,7,200.0,10810.0,237,54.05,True,False
599161,BBB_2014B,77.875,8,63.0,3974.0,154,63.07936507936508,True,False
599168,FFF_2013J,92.0,1,12.5,1150.0,15,92.0,True,True
599169,CCC_2014J,83.375,8,178.0,15202.0,244,85.40449438202248,True,False
599169,DDD_2013J,79.0,7,200.0,15615.0,242,78.075,True,False
599176,CCC_2014J,95.55555555555556,9,200.0,18365.0,244,91.825,True,False
599176,EEE_2013J,83.5,4,100.0,8212.0,158,82.12,True,False
599177,DDD_2013J,56.0,7,200.0,11097.5,242,55.4875,True,False
599199,FFF_2013J,91.4,5,100.0,9225.0,172,92.25,True,False
599202,BBB_2014B,93.45454545454545,11,100.0,8977.0,200,89.77,True,False
599206,DDD_2013J,48.0,1,10.0,480.0,25,48.0,False,True
599207,BBB_2014B,69.0,9,81.0,4252.0,205,52.49382716049383,True,False
599215,EEE_2014J,59.75,4,100.0,5972.0,182,59.72,True,False
599230,BBB_2013J,86.27272727272727,11,100.0,8300.0,210,83.0,True,False
599245,FFF_2013J,82.0,5,100.0,8200.0,158,82.0,True,False
599263,CCC_2014B,45.0,6,70.0,2182.0,159,31.17142857142857,False,True
599263,EEE_2014B,58.666666666666664,3,72.0,4376.0,117,60.77777777777778,True,False
599270,DDD_2014J,62.5,2,15.0,950.0,39,63.333333333333336,True,False
599275,CCC_2014B,69.25,8,198.0,9970.0,230,50.35353535353536,True,False
599284,EEE_2013J,60.0,2,44.0,2640.0,68,60.0,True,False
599289,FFF_2013J,92.6,5,100.0,9225.0,179,92.25,True,False
599292,BBB_2013J,85.77777777777777,9,64.0,4421.0,210,69.078125,True,False
599297,CCC_2014J,47.5,2,11.0,386.0,32,35.09090909090909,False,True
599297,FFF_2013J,70.0,2,25.0,1750.0,54,70.0,True,False
599297,FFF_2014J,61.0,2,25.0,1525.0,55,61.0,True,False
599314,DDD_2013J,77.28571428571429,7,200.0,14780.0,237,73.9,True,False
599315,FFF_2013J,86.2,5,100.0,8700.0,172,87.0,True,False
599341,CCC_2014J,67.0,1,2.0,134.0,21,67.0,True,True
599341,EEE_2014B,89.25,4,100.0,8856.0,152,88.56,True,False
599355,BBB_2014J,82.0,4,100.0,8290.0,201,82.9,True,False
599370,FFF_2013J,73.4,5,100.0,7400.0,179,74.0,True,False
599398,CCC_2014J,68.88888888888889,9,200.0,10977.0,245,54.885,True,False
599398,FFF_2014B,71.0,5,100.0,6825.0,171,68.25,True,False
599402,BBB_2013J,67.375,8,80.0,4227.0,215,52.8375,True,False
599423,BBB_2013J,75.0,1,5.0,375.0,18,75.0,True,True
599425,DDD_2013J,71.85714285714286,7,200.0,14237.5,237,71.1875,True,False
599429,EEE_2014J,74.66666666666667,3,72.0,5264.0,149,73.11111111111111,True,False
599432,BBB_2013J,60.0,1,5.0,300.0,19,60.0,True,True
599434,BBB_2013J,72.5,2,23.0,1661.0,55,72.21739130434783,True,False
599445,FFF_2013J,74.2,5,100.0,7250.0,179,72.5,True,False
599452,CCC_2014J,79.0,9,200.0,16537.0,251,82.685,True,False
599452,EEE_2013J,58.0,4,100.0,5380.0,168,53.8,True,False
599468,FFF_2013J,58.6,5,100.0,5675.0,173,56.75,True,False
599478,EEE_2013J,74.0,4,100.0,7364.0,159,73.64,True,False
599479,EEE_2013J,70.0,4,100.0,6928.0,159,69.28,True,False
599491,CCC_2014J,73.0,9,200.0,11342.0,244,56.71,True,False
599495,BBB_2014B,81.0909090909091,11,100.0,8045.0,200,80.45,True,False
599542,CCC_2014B,50.0,1,2.0,100.0,20,50.0,True,True
599542,EEE_2013J,87.0,3,72.0,6312.0,124,87.66666666666667,True,False
599554,EEE_2014B,72.75,4,100.0,7068.0,159,70.68,True,False
599559,FFF_2013J,87.4,5,100.0,8750.0,173,87.5,True,False
599568,FFF_2013J,69.0,2,25.0,1725.0,46,69.0,True,False
599570,FFF_2013J,46.333333333333336,3,50.0,1900.0,96,38.0,False,True
599577,DDD_2013J,89.0,7,200.0,16877.5,241,84.3875,True,False
599585,DDD_2013J,62.857142857142854,7,200.0,10570.0,241,52.85,True,False
599587,FFF_2013J,80.0,5,100.0,8150.0,173,81.5,True,False
599588,EEE_2013J,86.0,1,16.0,1376.0,32,86.0,True,True
599595,FFF_2013J,40.0,2,25.0,1000.0,45,40.0,False,True
599615,DDD_2013J,34.0,1,10.0,340.0,28,34.0,False,True
599639,BBB_2013J,82.8,5,43.0,3038.0,102,70.65116279069767,True,False
599640,BBB_2013J,70.0,1,5.0,350.0,19,70.0,True,True
599644,BBB_2013J,60.8,5,43.0,2520.0,102,58.604651162790695,True,False
599649,DDD_2014B,73.0,2,27.5,2052.5,73,74.63636363636364,True,False
599651,DDD_2014J,77.5,2,15.0,1225.0,40,81.66666666666667,True,False
599663,CCC_2014J,72.25,4,39.0,3045.0,147,78.07692307692308,True,False
599663,FFF_2013J,79.0,5,100.0,7925.0,171,79.25,True,False
599683,FFF_2013J,87.4,5,100.0,8800.0,170,88.0,True,False
599709,BBB_2013J,77.0,4,25.0,1784.0,133,71.36,True,False
599711,DDD_2013J,32.0,2,22.5,692.5,60,30.77777777777778,False,True
599718,FFF_2013J,83.0,5,100.0,8425.0,182,84.25,True,False
599725,DDD_2013J,74.0,7,200.0,14507.5,237,72.5375,True,False
599737,DDD_2013J,77.4,5,160.0,10590.0,242,66.1875,True,False
599739,BBB_2013J,72.81818181818181,11,100.0,6578.0,210,65.78,True,False
599740,CCC_2014J,60.42857142857143,7,190.0,10462.0,243,55.06315789473684,True,False
599740,FFF_2014B,71.0,5,100.0,7025.0,170,70.25,True,False
599741,DDD_2013J,33.0,1,10.0,330.0,25,33.0,False,True
599742,DDD_2013J,85.0,1,10.0,850.0,25,85.0,True,True
599742,DDD_2014J,85.0,1,5.0,425.0,-1,85.0,True,True
599748,BBB_2013J,87.9090909090909,11,100.0,7996.0,210,79.96,True,False
599768,EEE_2013J,80.75,4,100.0,7952.0,159,79.52,True,False
599769,BBB_2014B,74.75,4,25.0,1897.0,84,75.88,True,False
599783,FFF_2013J,51.8,5,100.0,4875.0,172,48.75,False,True
599785,BBB_2013J,82.54545454545455,11,100.0,7079.0,210,70.79,True,False
599787,BBB_2013J,79.72727272727273,11,100.0,7541.0,210,75.41,True,False
599789,DDD_2014B,68.16666666666667,6,180.0,10570.0,234,58.72222222222222,True,False
599794,BBB_2013J,80.72727272727273,11,100.0,6875.0,210,68.75,True,False
599795,FFF_2013J,20.0,4,75.0,1025.0,131,13.666666666666666,False,True
599802,BBB_2013J,79.0,1,5.0,395.0,16,79.0,True,True
599805,FFF_2013J,62.0,2,25.0,1550.0,42,62.0,True,False
599812,FFF_2014B,77.0,4,75.0,5625.0,128,75.0,True,False
599816,FFF_2013J,88.0,5,100.0,8875.0,173,88.75,True,False
599836,BBB_2013J,71.81818181818181,11,100.0,7138.0,210,71.38,True,False
599837,DDD_2013J,78.66666666666667,3,40.0,3102.5,109,77.5625,True,False
599837,DDD_2014J,79.25,4,50.0,3835.0,-1,76.7,True,False
599840,BBB_2013J,72.72727272727273,11,100.0,6755.0,210,67.55,True,False
599854,DDD_2013J,58.0,6,180.0,9865.0,237,54.80555555555556,True,False
599857,CCC_2014B,68.33333333333333,9,200.0,13417.0,234,67.085,True,False
599857,FFF_2013J,78.4,5,100.0,7975.0,165,79.75,True,False
599865,FFF_2014J,71.0,2,37.5,2625.0,140,70.0,True,False
599893,EEE_2013J,94.0,2,44.0,4148.0,69,94.27272727272727,True,False
599895,BBB_2013J,89.81818181818181,11,100.0,8374.0,210,83.74,True,False
599902,EEE_2013J,86.75,4,100.0,8684.0,159,86.84,True,False
599907,FFF_2013J,63.333333333333336,3,50.0,3175.0,105,63.5,True,False
599908,BBB_2013J,79.27272727272727,11,100.0,6626.0,210,66.26,True,False
599937,CCC_2014B,0.0,1,2.0,0.0,20,0.0,False,True
599937,EEE_2014B,75.0,4,100.0,7272.0,162,72.72,True,False
599942,EEE_2013J,50.333333333333336,3,72.0,3556.0,124,49.388888888888886,False,True
599947,DDD_2013J,74.14285714285714,7,200.0,13295.0,237,66.475,True,False
599957,FFF_2013J,73.0,2,25.0,1825.0,47,73.0,True,False
599958,CCC_2014B,75.0,9,200.0,14527.0,230,72.635,True,False
599958,EEE_2013J,93.5,4,100.0,9320.0,158,93.2,True,False
599960,BBB_2013J,90.66666666666667,3,24.0,2065.0,56,86.04166666666667,True,False
599990,BBB_2014B,81.81818181818181,11,100.0,7405.0,200,74.05,True,False
600033,DDD_2014J,90.71428571428571,7,200.0,17675.0,243,88.375,True,False
600067,CCC_2014J,90.88888888888889,9,200.0,18661.0,244,93.305,True,False
600067,DDD_2013J,89.0,7,200.0,16715.0,241,83.575,True,False
600071,EEE_2013J,75.0,4,100.0,7332.0,154,73.32,True,False
600071,FFF_2014J,65.6,5,100.0,6450.0,192,64.5,True,False
600073,CCC_2014B,86.55555555555556,9,200.0,16813.0,234,84.065,True,False
600094,CCC_2014B,54.75,4,40.0,1824.0,98,45.6,False,True
600094,DDD_2013J,68.66666666666667,6,100.0,6747.5,206,67.475,True,False
600121,BBB_2013J,76.72727272727273,11,100.0,7155.0,210,71.55,True,False
600127,EEE_2013J,66.0,1,16.0,1056.0,33,66.0,True,True
600130,DDD_2014B,55.0,2,22.5,1257.5,64,55.888888888888886,True,False
600142,CCC_2014B,31.0,3,18.0,581.0,69,32.27777777777778,False,True
600142,EEE_2013J,51.5,4,100.0,5156.0,162,51.56,True,False
600175,CCC_2014J,73.0,2,11.0,768.0,33,69.81818181818181,True,False
600175,FFF_2013J,85.6,5,100.0,8400.0,173,84.0,True,False
600181,CCC_2014B,20.0,1,2.0,40.0,20,20.0,False,True
600181,EEE_2014B,72.5,2,44.0,3124.0,68,71.0,True,False
600187,EEE_2013J,86.25,4,100.0,8532.0,159,85.32,True,False
600198,EEE_2013J,92.75,4,100.0,9248.0,159,92.48,True,False
600224,FFF_2013J,82.8,5,100.0,7925.0,165,79.25,True,False
600242,DDD_2013J,63.857142857142854,7,200.0,12892.5,241,64.4625,True,False
600243,FFF_2013J,93.0,4,75.0,6925.0,130,92.33333333333333,True,False
600267,EEE_2014J,69.5,2,44.0,2968.0,131,67.45454545454545,True,False
600279,BBB_2013J,80.27272727272727,11,100.0,7151.0,210,71.51,True,False
600292,FFF_2014B,91.4,5,100.0,9150.0,169,91.5,True,False
600335,CCC_2014B,65.11111111111111,9,200.0,12433.0,230,62.165,True,False
600335,EEE_2013J,82.75,4,100.0,8260.0,158,82.6,True,False
600350,CCC_2014J,56.0,1,2.0,112.0,21,56.0,True,True
600350,EEE_2013J,91.0,4,100.0,9088.0,159,90.88,True,False
600365,DDD_2013J,52.57142857142857,7,200.0,10807.5,237,54.0375,True,False
600367,FFF_2013J,46.666666666666664,3,50.0,2125.0,103,42.5,False,True
600370,BBB_2013J,77.54545454545455,11,100.0,7304.0,210,73.04,True,False
600387,BBB_2014J,81.25,4,100.0,8100.0,200,81.0,True,False
600388,FFF_2014B,97.2,5,100.0,9700.0,170,97.0,True,False
600398,BBB_2014J,64.0,4,100.0,6735.0,200,67.35,True,False
600405,FFF_2014J,60.0,2,25.0,1500.0,52,60.0,True,False
600407,BBB_2014B,83.0,1,5.0,415.0,12,83.0,True,True
600415,BBB_2014J,74.25,4,100.0,7190.0,200,71.9,True,False
600428,BBB_2014J,56.25,4,100.0,5520.0,201,55.2,True,False
600436,FFF_2013J,58.0,5,100.0,5600.0,173,56.0,True,False
600449,BBB_2013J,88.66666666666667,3,24.0,2009.0,56,83.70833333333333,True,False
600463,BBB_2014J,56.75,4,100.0,5475.0,200,54.75,True,False
600470,BBB_2013J,79.75,4,42.0,3368.0,104,80.19047619047619,True,False
600478,DDD_2013J,87.85714285714286,7,200.0,16622.5,237,83.1125,True,False
600490,BBB_2013J,93.8,10,82.0,7305.0,210,89.08536585365853,True,False
600502,DDD_2014J,56.666666666666664,6,175.0,7930.0,242,45.31428571428572,False,True
600509,CCC_2014J,33.0,1,2.0,66.0,21,33.0,False,True
600509,EEE_2013J,75.0,4,100.0,7368.0,159,73.68,True,False
600515,FFF_2013J,50.0,1,12.5,625.0,22,50.0,True,True
600535,CCC_2014J,55.8,5,125.0,3809.0,244,30.472,False,True
600542,FFF_2013J,90.0,5,100.0,8950.0,172,89.5,True,False
600547,CCC_2014B,69.66666666666667,3,18.0,1307.0,69,72.61111111111111,True,False
600547,EEE_2013J,92.33333333333333,3,72.0,6700.0,123,93.05555555555556,True,False
600554,DDD_2014J,65.0,1,5.0,325.0,19,65.0,True,True
600558,FFF_2013J,72.6,5,100.0,7025.0,178,70.25,True,False
600579,BBB_2013J,69.5,2,23.0,1670.0,54,72.6086956521739,True,False
600606,BBB_2014J,72.5,4,100.0,7280.0,197,72.8,True,False
600615,FFF_2013J,60.0,2,25.0,1500.0,46,60.0,True,False
600615,FFF_2014J,60.0,2,25.0,1500.0,-1,60.0,True,False
600623,EEE_2014B,95.0,4,100.0,9464.0,160,94.64,True,False
600632,CCC_2014B,96.4,5,125.0,11436.0,230,91.488,True,False
600635,DDD_2013J,66.5,6,180.0,11860.0,237,65.88888888888889,True,False
600648,DDD_2013J,68.0,3,40.0,2710.0,88,67.75,True,False
600664,BBB_2014J,74.0,4,100.0,7485.0,199,74.85,True,False
600670,DDD_2014B,64.42857142857143,7,200.0,12000.0,234,60.0,True,False
600671,DDD_2013J,89.71428571428571,7,200.0,18437.5,241,92.1875,True,False
600676,FFF_2013J,92.6,5,100.0,9175.0,172,91.75,True,False
600680,DDD_2014J,68.85714285714286,7,200.0,12305.0,242,61.525,True,False
600682,FFF_2013J,56.4,5,100.0,5525.0,173,55.25,True,False
600684,BBB_2013J,95.36363636363636,11,100.0,9329.0,210,93.29,True,False
600686,DDD_2013J,87.0,7,200.0,17912.5,237,89.5625,True,False
600702,FFF_2014B,53.6,5,100.0,5375.0,174,53.75,True,False
600740,BBB_2013J,79.63636363636364,11,100.0,7326.0,210,73.26,True,False
600746,FFF_2013J,84.0,1,12.5,1050.0,7,84.0,True,True
600749,BBB_2013J,70.0,1,5.0,350.0,18,70.0,True,True
600766,EEE_2014J,97.0,4,100.0,9664.0,165,96.64,True,False
600767,DDD_2014B,70.0,7,200.0,13065.0,236,65.325,True,False
600770,BBB_2013J,70.0,1,5.0,350.0,25,70.0,True,True
600771,BBB_2013J,79.0909090909091,11,100.0,7075.0,210,70.75,True,False
600773,FFF_2014J,73.0,4,75.0,5350.0,141,71.33333333333333,True,False
600796,CCC_2014J,77.4,5,125.0,9473.0,244,75.784,True,False
600796,DDD_2013J,82.85714285714286,7,200.0,16245.0,242,81.225,True,False
600801,EEE_2014B,69.5,4,100.0,6788.0,152,67.88,True,False
600808,FFF_2013J,72.0,2,25.0,1800.0,46,72.0,True,False
600814,CCC_2014J,60.625,8,192.0,8407.0,245,43.786458333333336,False,True
600814,EEE_2014B,84.5,4,100.0,8312.0,151,83.12,True,False
600816,EEE_2013J,77.0,1,16.0,1232.0,33,77.0,True,True
600817,DDD_2013J,84.85714285714286,7,200.0,17670.0,241,88.35,True,False
600845,BBB_2013J,69.0,1,5.0,345.0,15,69.0,True,True
600856,BBB_2013J,78.0,11,100.0,7983.0,210,79.83,True,False
600860,FFF_2013J,82.2,5,100.0,8250.0,172,82.5,True,False
600869,CCC_2014J,100.0,1,2.0,200.0,21,100.0,True,True
600869,EEE_2013J,71.66666666666667,3,72.0,5012.0,134,69.61111111111111,True,False
600891,DDD_2014B,93.42857142857143,7,200.0,18482.5,236,92.4125,True,False
600893,FFF_2014B,60.666666666666664,3,50.0,2925.0,87,58.5,True,False
600893,FFF_2014J,57.0,4,75.0,4075.0,136,54.333333333333336,True,False
600898,EEE_2014J,83.0,1,16.0,1328.0,30,83.0,True,True
600916,EEE_2013J,72.33333333333333,3,72.0,4984.0,139,69.22222222222223,True,False
600938,CCC_2014B,10.0,1,2.0,20.0,20,10.0,False,True
600938,EEE_2013J,70.5,4,100.0,6984.0,158,69.84,True,False
600944,FFF_2013J,53.2,5,100.0,5225.0,172,52.25,True,False
600945,CCC_2014B,73.11111111111111,9,200.0,12031.0,230,60.155,True,False
600945,EEE_2013J,97.0,4,100.0,9676.0,158,96.76,True,False
600947,FFF_2013J,74.0,1,12.5,925.0,30,74.0,True,True
600963,DDD_2013J,46.166666666666664,6,100.0,4297.5,206,42.975,False,True
600966,BBB_2013J,84.18181818181819,11,100.0,8070.0,210,80.7,True,False
600967,BBB_2013J,59.0,1,5.0,295.0,19,59.0,True,True
600975,CCC_2014B,10.0,1,2.0,20.0,20,10.0,False,True
600987,CCC_2014B,62.333333333333336,9,200.0,10621.0,234,53.105,True,False
600987,EEE_2014B,82.25,4,100.0,8096.0,153,80.96,True,False
600991,FFF_2013J,66.6,5,100.0,6475.0,173,64.75,True,False
600999,BBB_2013J,77.0,3,24.0,1561.0,60,65.04166666666667,True,False
601008,FFF_2014J,88.4,5,100.0,8700.0,198,87.0,True,False
