id_student,course_key,total_clicks,active_days,first_activity_day,last_activity_day,engagement_score
593563,FFF_2014J,3136,107,-16,261,115.05102220819067
593569,GGG_2013J,210,13,91,235,18.351858133476068
593583,BBB_2014J,82,9,-8,115,13.418840607796598
593585,FFF_2013J,1449,83,-10,268,90.27931883541461
593587,EEE_2013J,1063,45,-10,242,51.96979066990159
593593,BBB_2013J,212,13,-10,240,18.361292165709425
593594,DDD_2013J,267,36,0,143,41.590986980510856
593607,CCC_2014J,276,25,-16,144,30.62401750618734
593607,DDD_2014B,519,56,-12,236,62.253828811575474
593613,BBB_2013J,248,16,-10,42,21.517452896464707
593617,FFF_2013J,115,8,-10,30,12.753590191106365
593617,FFF_2014B,133,13,-1,51,17.897839799950912
593631,BBB_2013J,937,92,-7,256,98.84374994900622
593654,DDD_2013J,1647,128,-18,246,135.4073177104694
593657,CCC_2014J,2310,141,-17,252,148.74543561027437
593657,DDD_2014B,1846,164,-15,233,171.52131798019923
593658,GGG_2014J,303,25,-16,228,30.717027701406224
593670,FFF_2013J,33,2,-4,2,5.526360524616162
593671,FFF_2013J,6,2,-17,11,3.9459101490553135
593681,FFF_2013J,1663,60,-10,238,67.41697962138116
593685,BBB_2013J,180,8,-10,207,13.198497031265827
593692,BBB_2013J,974,86,1,263,92.88243747099784
593694,BBB_2013J,16361,261,-2,266,270.70271685207365
593695,BBB_2013J,274,29,-10,219,34.61677109766657
593707,BBB_2013J,531,31,-10,68,37.276643489341645
593709,BBB_2013J,197,15,3,95,20.288267030694534
593711,BBB_2013J,87,10,16,242,14.477336814478207
593712,BBB_2013J,512,38,-10,241,44.24027584517077
593715,BBB_2013J,326,21,-2,242,26.789960170897253
593722,FFF_2014J,2847,79,-17,243,86.95437227253187
593727,BBB_2013J,2317,135,-10,264,142.7484600238997
593733,EEE_2014B,2873,152,2,239,159.96346006663896
593734,GGG_2013J,856,57,7,226,63.75343791859778
593743,BBB_2013J,936,64,-9,268,70.84268328223843
593755,FFF_2013J,3298,135,-17,263,143.10137467122857
593780,FFF_2013J,211,19,-18,149,24.35658627467201
593785,GGG_2014B,2013,80,-5,217,87.60787807327851
593787,CCC_2014B,74,4,1,36,8.31748811353631
593787,EEE_2013J,794,31,-4,185,37.678342114654335
593791,BBB_2014J,30,2,-9,-4,5.433987204485146
593793,GGG_2013J,306,18,-4,149,23.726847747587197
593796,FFF_2014J,10868,201,-18,268,210.2936699795632
593798,BBB_2013J,450,43,-2,248,49.11146733950268
593819,BBB_2014J,75,6,-9,18,10.330733340286331
593819,GGG_2013J,289,20,-15,240,25.669880922980518
593823,CCC_2014B,3527,231,-17,241,239.16848641712667
593823,FFF_2013J,7218,261,-18,268,269.88447171813914
593840,GGG_2013J,239,22,-11,183,27.480638923341992
593842,GGG_2013J,859,44,-11,218,50.75693238924755
593845,EEE_2013J,125,7,-5,37,11.836281906951477
593846,AAA_2014J,916,47,-24,227,53.821107472256465
593858,GGG_2013J,812,39,13,230,45.70073110954781
593871,BBB_2013J,1079,97,-10,267,103.98471632011827
593875,BBB_2013J,1190,145,0,268,152.0825485693553
593896,EEE_2014J,1748,119,-14,263,126.4667994750186
593898,BBB_2013J,1390,223,-10,268,230.23777819192344
593900,BBB_2013J,465,51,-5,242,57.14418563412565
593903,DDD_2013J,705,92,-13,247,98.55961523749325
593903,DDD_2014J,515,85,16,241,91.24610676548156
593904,FFF_2013J,1361,45,-16,234,52.216709486709455
593924,EEE_2013J,13265,269,-11,268,278.4929596500855
593930,BBB_2013J,29,3,14,21,6.401197381662156
593953,FFF_2013J,9576,230,-4,268,239.1671196695216
593954,GGG_2013J,725,28,-16,235,34.5875500148248
593965,GGG_2014B,961,46,-8,232,52.86901445066571
593970,FFF_2013J,1336,39,-17,194,46.19818357710194
593972,CCC_2014B,1157,64,-16,228,71.05444965813294
593973,DDD_2013J,2546,138,-18,234,145.84267147497945
593976,DDD_2014J,681,102,-24,243,108.52502965784346
593987,AAA_2014J,1659,81,-24,261,88.4145728813506
593995,CCC_2014B,2204,102,-18,237,109.69848278788095
594011,DDD_2013J,1125,103,-16,242,110.02642680869964
594015,BBB_2013J,414,54,-9,241,60.0282785202307
594033,DDD_2014J,1489,92,-25,242,99.30653139893951
594038,BBB_2013J,115,18,0,144,22.753590191106365
594043,BBB_2013J,894,52,-10,102,58.79682371827486
594044,CCC_2014B,1722,105,-12,229,112.45182223652793
594044,FFF_2013J,4017,127,-16,262,135.29853954537487
594048,DDD_2014J,707,80,-24,261,86.56244409369371
594052,CCC_2014B,14,7,-17,18,9.70805020110221
594052,DDD_2013J,371,36,-13,261,41.91889385427314
594056,BBB_2013J,1024,67,-4,267,73.93244789157251
594061,BBB_2014B,3494,157,-9,231,165.1590886546679
594065,FFF_2014J,3047,151,-17,257,159.02224091680654
594071,DDD_2014J,805,78,-21,261,84.69208374250663
594076,FFF_2013J,923,17,-8,94,23.828712071641682
594078,DDD_2014B,1162,138,-8,239,145.05875815251866
594081,DDD_2013J,391,52,-7,160,57.971261839790465
594083,BBB_2014J,1162,55,-7,237,62.058758152518664
594086,DDD_2013J,469,34,-16,182,40.152732694704106
594111,CCC_2014B,27,6,2,38,9.332204510175204
594111,EEE_2013J,660,43,-11,234,49.493753839851685
594119,FFF_2013J,5056,167,-10,267,175.52852870107998
594122,FFF_2014J,3681,127,-18,240,135.21121136179303
594131,EEE_2014B,918,59,-13,227,65.82328612235568
594136,FFF_2014B,9843,199,-14,241,208.19461741151093
594139,FFF_2013J,2839,122,-18,229,129.95155933115524
594157,CCC_2014B,4177,141,-17,235,149.3375879421165
594157,EEE_2013J,3639,157,-11,252,165.19973896063078
594161,DDD_2014J,1237,78,-25,256,85.12125245324454
594162,FFF_2013J,5224,123,-18,259,131.56121007683302
594164,DDD_2013J,4824,219,-18,214,227.4815660137731
594167,GGG_2014B,818,32,1,220,38.708084083853066
594184,FFF_2013J,372,15,-12,72,20.921578419643815
594185,GGG_2013J,56,6,-12,128,10.04305126783455
594188,GGG_2013J,630,30,-1,255,36.447305862541214
594193,CCC_2014B,179,5,-5,29,10.19295685089021
594193,EEE_2014B,225,6,14,29,11.420534999272286
594196,GGG_2013J,327,19,5,227,24.793013608384143
594199,CCC_2014B,738,30,-16,24,36.6052979209482
594199,EEE_2013J,3801,147,-8,259,155.24328252304838
594201,DDD_2013J,1785,120,-18,233,127.48773376143644
594205,FFF_2013J,2195,80,-17,231,87.69439280262942
594208,BBB_2013J,1,1,-9,-9,1.6931471805599454
594214,CCC_2014J,367,30,-10,38,35.90808293816893
594229,FFF_2014J,3605,82,-15,253,90.19035440376327
594233,EEE_2013J,142,13,-8,158,17.96284463025991
594246,CCC_2014B,156,10,-17,61,15.056245805348308
594246,EEE_2013J,1147,50,-11,180,57.04577657687951
594250,FFF_2013J,5848,146,-18,235,154.67402598544302
594258,FFF_2014B,403,25,-18,122,31.00141487796115
594258,FFF_2014J,725,34,2,265,40.5875500148248
594280,FFF_2013J,908,22,-16,93,28.81234509417748
594282,BBB_2014J,1230,53,-7,237,60.11558212618446
594291,FFF_2013J,1247,39,-17,173,46.12929754892937
594319,CCC_2014J,605,18,-12,12,24.406879986069313
594319,FFF_2013J,6627,241,-18,263,249.79905837854645
594326,CCC_2014B,4,2,19,26,3.6094379124341005
594326,CCC_2014J,1265,102,-18,267,109.14361760270413
594326,FFF_2013J,1484,62,-17,261,69.3031700512368
594329,DDD_2014J,267,37,-8,254,42.590986980510856
594342,FFF_2013J,1083,38,3,236,44.98841318199959
594359,FFF_2013J,28,1,-4,-4,4.367295829986475
594360,FFF_2013J,1386,73,-18,143,80.23489842031483
594371,CCC_2014B,1090,68,-7,229,74.99484998583307
594374,FFF_2014B,2088,54,4,237,61.64444076155657
594376,FFF_2013J,806,40,-15,188,46.69332366826995
594395,FFF_2013J,1432,74,-12,206,81.26752542782818
594399,CCC_2014J,126,9,-16,21,13.844187086458591
594399,EEE_2013J,1385,83,0,233,90.23417717974985
594404,FFF_2013J,2126,89,-18,159,96.66246781520024
594406,FFF_2013J,4234,157,-18,261,165.35113860708614
594406,FFF_2014J,1107,61,-4,235,68.01031186730722
594407,DDD_2013J,642,49,-13,98,55.46614472423762
594407,DDD_2014B,22,2,30,158,5.13549421592915
594414,DDD_2013J,461,33,-6,201,39.13556489108174
594417,BBB_2014B,337,14,29,221,19.82304589548302
594419,CCC_2014J,985,63,-14,257,69.89365635460264
594419,DDD_2013J,502,67,-2,260,73.22059017009974
594431,EEE_2013J,1860,101,-3,264,108.52886925664225
594450,GGG_2013J,81,6,-13,87,10.406719247264252
594452,EEE_2013J,400,25,-1,109,30.99396142730657
594454,FFF_2013J,94,3,2,18,7.553876891600541
594456,BBB_2013J,500,63,-10,262,69.21660610108486
594468,BBB_2013J,1014,83,-10,253,89.92264389147589
594470,FFF_2013J,389,19,-5,47,24.966146739123694
594497,BBB_2013J,79,9,1,131,13.382026634673881
594505,FFF_2013J,1627,41,-12,254,48.395107546562485
594506,FFF_2013J,4012,118,-12,255,126.29729437026691
594507,DDD_2013J,2545,128,-18,261,135.84227877911735
594510,FFF_2013J,99,8,-9,21,12.605170185988092
594517,EEE_2013J,761,38,32,235,44.635946555686644
594529,BBB_2013J,791,112,-10,262,118.67456139181442
594546,FFF_2013J,8134,169,-17,250,178.00393101965312
594547,FFF_2013J,4085,181,-16,268,189.31532177537756
594554,GGG_2013J,750,35,0,228,41.621405651764135
594558,FFF_2013J,5779,177,-18,268,185.66215896166642
594576,FFF_2013J,3991,150,-17,264,158.29204763743135
594578,DDD_2013J,166,17,-18,32,22.117993812416756
594596,FFF_2013J,5719,144,-18,249,152.65172408437385
594602,EEE_2013J,403,29,2,117,35.00141487796115
594615,FFF_2013J,352,18,-17,61,23.866468056933297
594615,FFF_2014J,288,15,-5,108,20.66642668811243
594625,GGG_2013J,259,13,136,229,18.560681631015527
594627,CCC_2014J,33,2,-1,8,5.526360524616162
594629,EEE_2014J,4746,211,-18,269,219.4652681185513
594636,FFF_2014B,3626,114,-12,207,122.1961611392829
594636,FFF_2014J,5412,154,-5,269,162.59655874679697
594643,FFF_2013J,356,22,-18,95,27.877735781779638
594677,BBB_2013J,714,52,-9,253,58.572282542694005
594684,EEE_2014B,1906,83,-3,240,90.55328660560042
594693,BBB_2013J,557,75,-10,264,81.32435896238131
594697,BBB_2013J,26,4,2,43,7.295836866004329
594723,GGG_2014B,373,28,-6,222,33.92425579741453
594745,GGG_2013J,445,32,9,203,38.10031895202006
594755,EEE_2013J,184,5,2,26,10.220355825078325
594762,BBB_2013J,650,74,-10,241,80.47850964220856
594771,GGG_2013J,279,30,-12,261,35.63478960316925
594774,BBB_2014B,17,1,-5,-5,3.8903717578961645
594776,BBB_2013J,1033,107,-10,267,113.94119005506838
594800,FFF_2013J,3605,90,-16,124,98.19035440376327
594812,BBB_2013J,187,12,-3,11,17.23644196282995
594814,FFF_2013J,6896,187,-18,268,195.8388418134313
594815,FFF_2013J,1181,52,-18,137,59.07496319796604
594823,FFF_2013J,999,35,-18,236,41.90775527898214
594834,GGG_2013J,960,56,-13,243,62.86797440897029
594845,BBB_2013J,250,39,-10,206,44.52545293913178
594851,EEE_2013J,54,1,13,13,5.007333185232471
594855,FFF_2013J,2386,119,-15,259,126.77779262633884
594864,EEE_2013J,931,47,-6,168,53.83733281468559
594869,DDD_2013J,1103,86,-13,204,93.00669522683704
594872,BBB_2014J,969,45,-9,248,51.877296071497426
594880,DDD_2013J,147,14,-18,52,18.997212273764113
594894,FFF_2013J,1499,68,-11,248,75.3132203870903
594901,GGG_2013J,410,35,-9,229,41.018593214496235
594908,GGG_2014B,75,10,5,148,14.330733340286331
594909,CCC_2014J,974,57,-15,255,63.88243747099785
594909,FFF_2014B,2100,57,-5,240,64.650168700845
594910,GGG_2013J,510,46,-4,197,52.23636959020371
594925,DDD_2013J,2732,173,-18,261,180.91315518592808
594928,BBB_2013J,954,95,-8,260,101.86171134048072
594933,FFF_2013J,163,6,2,32,11.0998664278242
594943,GGG_2013J,742,39,-10,229,45.610696044717756
594950,DDD_2014J,1392,116,-25,254,123.23921497377981
594956,FFF_2013J,2155,83,-18,186,90.67600993202889
594963,DDD_2013J,2849,161,-18,260,168.9550742732627
594976,EEE_2013J,1077,30,-8,234,36.98286275146894
594996,FFF_2013J,132,6,-14,5,10.890349128221754
595008,DDD_2013J,394,28,-10,31,33.97888576490112
595010,BBB_2013J,74,12,-9,211,16.31748811353631
595023,FFF_2013J,1264,67,-16,211,74.14282740116163
595041,GGG_2014J,1,1,-8,-8,1.6931471805599454
595047,BBB_2014B,1083,110,-8,232,116.98841318199959
595079,DDD_2013J,270,41,-18,258,46.6021188208797
595094,BBB_2013J,141,18,-8,237,22.95582705760126
595095,BBB_2013J,4,2,-1,10,3.6094379124341005
595100,EEE_2013J,33,1,-7,-7,4.526360524616162
595100,EEE_2014B,1224,63,13,226,70.11069612297882
595102,GGG_2014B,447,13,1,221,19.104793232414984
595103,BBB_2013J,729,77,-2,244,83.59304453414244
595106,CCC_2014J,936,68,-13,254,74.84268328223843
595106,FFF_2013J,4512,136,-16,264,144.414717399827
595119,FFF_2013J,344,25,-18,42,30.84354441703136
595130,BBB_2014J,361,19,-9,249,24.89164421182577
595137,BBB_2014J,113,12,-9,237,16.736198448394497
595138,BBB_2013J,358,28,-10,264,33.88332238848828
595150,FFF_2013J,1284,48,-11,228,55.15851399732932
595164,CCC_2014B,569,57,-18,235,63.34563636082859
595164,FFF_2013J,1489,73,-18,265,80.30653139893951
595182,CCC_2014B,1372,121,-18,231,128.22475340576798
595182,EEE_2013J,3672,183,-11,263,191.20876404581966
595185,GGG_2013J,950,82,-15,259,88.85751406254539
595186,FFF_2014B,1794,38,-18,87,45.49276030092238
595189,CCC_2014B,2998,87,-18,240,95.006034178749
595189,EEE_2013J,6897,145,-11,262,153.8389867934968
595193,DDD_2014B,1519,96,-18,229,103.32646561384033
595215,DDD_2014J,1947,84,-23,243,91.57455848420248
595230,FFF_2013J,6545,154,-16,268,162.78660945506113
595232,BBB_2013J,202,16,-10,41,21.313205979041786
595234,BBB_2013J,5,2,-4,-2,3.791759469228055
595235,FFF_2013J,1584,55,-9,233,62.36833968631138
595241,BBB_2013J,141,14,7,167,18.95582705760126
595244,EEE_2013J,2720,161,-10,266,168.90875473878324
595246,FFF_2013J,442,23,-18,95,29.093569770045136
595246,FFF_2014J,107,10,-1,86,14.68213122712422
595256,GGG_2013J,415,38,-15,225,44.030685260261265
595262,FFF_2014J,1378,102,-18,137,109.2291138777933
595295,BBB_2013J,257,19,2,240,24.552959584921616
595298,BBB_2013J,83,11,40,132,15.430816798843313
595305,GGG_2013J,1554,107,-15,253,114.34923082461333
595310,DDD_2014J,2340,121,-25,258,128.7583334674909
595319,DDD_2013J,1983,202,-18,237,209.59287028784482
595330,FFF_2013J,3800,122,-10,230,130.24301946898925
595335,GGG_2013J,2317,96,-12,253,103.7484600238997
595342,DDD_2014B,672,66,-18,172,72.51174532964473
595343,GGG_2014B,278,26,-8,229,31.631211781821364
595345,BBB_2013J,719,44,-6,248,50.5792512120101
595354,FFF_2013J,3730,166,-8,267,174.22443157322115
595356,CCC_2014B,349,19,10,108,24.857933154483458
595356,EEE_2014B,345,21,16,108,26.846438775057724
595362,EEE_2013J,4,1,-6,-6,2.6094379124341005
595365,BBB_2014J,1373,59,-9,235,66.22548147278229
595365,GGG_2013J,568,39,18,227,45.34388043412633
595373,DDD_2014B,400,34,-18,221,39.99396142730657
595381,FFF_2013J,5468,150,-3,260,158.60685106334677
595386,FFF_2013J,3332,72,1,240,80.11162807830775
595396,DDD_2013J,559,61,-8,150,67.3279367837292
595396,DDD_2014J,48,4,-21,22,7.891820298110627
595401,FFF_2013J,2086,109,-18,249,116.6434829070772
595421,BBB_2014J,499,31,-9,228,37.21460809842219
595428,FFF_2013J,1369,52,-18,95,59.22256601882217
595428,FFF_2014B,1250,44,-15,179,51.13169851046691
595434,GGG_2013J,1910,132,-15,259,139.55538194424028
595436,BBB_2013J,484,47,-10,257,53.184148890937486
595440,GGG_2013J,900,42,-5,247,48.803505257608336
595474,GGG_2013J,1278,86,-3,261,93.15383380157884
595477,FFF_2013J,3914,123,-12,256,131.2725706084249
595483,FFF_2013J,531,47,-18,261,53.276643489341645
595492,CCC_2014B,358,21,-15,148,26.883322388488278
595492,EEE_2013J,1117,57,-9,267,64.01929665371505
595495,CCC_2014J,5752,155,-18,265,163.6574767368633
595495,DDD_2013J,3912,180,-18,258,188.2720596222104
595496,GGG_2013J,326,17,-14,222,22.789960170897253
595499,BBB_2013J,95,14,-1,235,18.564348191467836
595501,GGG_2013J,8,2,10,24,4.19722457733622
595509,BBB_2013J,32,4,37,54,7.49650756146648
595514,CCC_2014B,3106,94,-3,220,102.04141290939305
595514,CCC_2014J,3355,124,-17,256,132.1185050675871
595515,EEE_2013J,93,2,-10,28,6.543294782270004
595535,GGG_2013J,32,5,36,91,8.49650756146648
595553,CCC_2014J,715,41,-17,71,47.57368016696064
595553,EEE_2013J,3932,139,-10,265,147.27715777243182
595570,BBB_2013J,1006,101,-2,266,107.91473089271857
595572,GGG_2014B,952,37,11,222,43.859614903654204
595593,FFF_2013J,2996,59,-18,99,67.00536706731667
595594,BBB_2013J,59,7,-9,19,11.094344562222101
595601,DDD_2013J,989,95,-18,256,101.89770494312863
595649,FFF_2013J,927,24,6,238,30.8330317327862
595655,CCC_2014J,68,9,-3,22,13.23410650459726
595655,FFF_2013J,2177,132,-18,267,139.6861623034929
595659,CCC_2014B,349,44,-17,227,49.85793315448346
595659,DDD_2013J,729,66,-16,261,72.59304453414244
595672,BBB_2013J,421,42,-7,239,48.04500531403601
595673,FFF_2014J,4,3,-16,-11,4.6094379124341005
595676,FFF_2013J,1654,85,-18,180,92.41155628781117
595676,FFF_2014J,13,5,-18,0,7.639057329615259
595678,BBB_2013J,238,32,-5,265,37.47646355193151
595685,CCC_2014B,96,15,-14,52,19.574710978503383
595685,DDD_2013J,576,79,-7,247,85.3578422665081
595686,GGG_2013J,1465,82,91,247,89.2902928824466
595687,DDD_2013J,1270,117,-18,258,124.14755927118945
595711,BBB_2013J,40,8,-7,25,11.713572066704309
595720,DDD_2013J,614,23,-18,14,29.42162226780652
595721,FFF_2014J,2187,81,-16,264,88.69074316354187
595723,DDD_2013J,84,7,-18,52,11.442651256490317
595735,FFF_2013J,5057,159,-18,268,167.5287264272299
595741,DDD_2014J,386,37,-25,240,42.958424693029784
595746,CCC_2014J,73,4,-18,-12,8.30406509320417
595746,FFF_2013J,13918,211,-18,268,220.5410100922274
595752,FFF_2013J,4599,185,-17,268,193.43381158247718
595769,FFF_2013J,4550,127,-15,250,135.42310226801663
595773,FFF_2013J,774,49,-17,73,55.65286302935335
595781,CCC_2014B,1465,82,-11,229,89.2902928824466
595781,EEE_2013J,1649,110,-11,265,117.40853056689463
595787,DDD_2014J,512,43,-25,167,49.24027584517077
595791,BBB_2013J,3,1,10,10,2.386294361119891
595797,CCC_2014B,1321,45,-15,228,52.18690102041163
595808,EEE_2014B,566,33,-6,241,39.34035930372775
595818,BBB_2013J,850,112,-10,264,118.74641212857337
595840,FFF_2013J,8091,189,-4,258,197.99863119828763
595842,FFF_2013J,3153,108,-16,256,116.05642676752298
595847,CCC_2014B,382,46,-5,227,51.94803498918065
595847,FFF_2013J,1579,85,-3,236,92.36518012602102
595854,BBB_2013J,457,37,-9,267,43.126869184114184
595868,FFF_2013J,5158,99,-18,268,107.54849804124466
595874,BBB_2013J,226,28,-5,267,33.4249500174814
595876,DDD_2014J,720,65,-25,240,71.58063913728495
595877,BBB_2013J,1,1,22,22,1.6931471805599454
595883,DDD_2014J,759,60,-24,189,66.63331843328038
595892,BBB_2014J,580,26,-9,236,32.36475075685191
595894,DDD_2013J,48,6,-4,10,9.891820298110627
595895,FFF_2013J,150,8,-13,33,13.017279836814925
595895,FFF_2014B,53,4,4,78,7.9889840465642745
595908,GGG_2013J,554,46,1,233,52.318968113746436
595915,FFF_2013J,323,11,-18,46,16.78074351579233
595925,BBB_2013J,550,47,-10,262,53.31173480915292
595927,GGG_2013J,2199,152,-16,247,159.6962126393464
595935,FFF_2013J,862,38,-2,66,44.760414691083426
595935,FFF_2014B,3074,93,4,237,101.03106018024062
595938,CCC_2014J,505,24,-11,85,30.226536669287466
595938,EEE_2013J,2931,108,-10,256,115.98344006300654
595940,DDD_2013J,629,47,-16,234,53.44571981938558
595941,GGG_2014J,805,46,-8,228,52.692083742506625
595943,FFF_2014J,3807,151,-18,251,159.24485939591125
595963,DDD_2013J,215,23,-18,69,28.375278407684164
595977,GGG_2013J,693,37,2,213,43.5424719605068
595978,FFF_2013J,568,40,-7,58,46.34388043412633
595978,FFF_2014B,2369,116,-1,231,123.77064523412918
595986,CCC_2014B,664,74,-17,228,80.49978704065586
595986,DDD_2013J,859,125,-12,245,131.75693238924757
595988,CCC_2014J,69,7,-18,19,11.248495242049358
595988,DDD_2013J,1050,117,-18,257,123.95749737087695
595990,EEE_2013J,236,2,18,19,7.4680601411351315
595992,CCC_2014B,187,10,7,23,15.23644196282995
595992,EEE_2014B,1878,105,-7,228,112.53849499941346
596002,EEE_2013J,1386,59,-7,198,66.23489842031483
596016,BBB_2013J,166,11,-7,52,16.117993812416756
596017,BBB_2013J,990,82,-10,248,88.89871453432998
596027,FFF_2013J,4061,130,-10,263,138.30943074214034
596029,FFF_2013J,330,14,-13,109,19.802118375377063
596035,CCC_2014B,761,47,9,220,53.635946555686644
596041,BBB_2013J,46,6,6,130,9.85014760171006
596049,FFF_2013J,111,8,10,39,12.718498871295093
596052,CCC_2014J,7,4,-16,3,6.079441541679836
596052,FFF_2014J,501,14,-4,38,20.21860011969173
596071,GGG_2013J,527,33,-5,259,39.26909628370626
596072,BBB_2014J,8,2,16,33,4.19722457733622
596075,GGG_2013J,247,19,6,226,24.513428746164983
596089,GGG_2013J,930,56,-4,256,62.836259277277065
596091,GGG_2013J,381,28,15,253,33.945420608606575
596093,DDD_2013J,731,68,-18,210,74.59578051396132
596100,BBB_2013J,66,7,-10,109,11.204692619390965
596104,DDD_2013J,616,49,-7,233,55.42486902390539
596107,BBB_2013J,247,16,34,261,21.513428746164983
596108,BBB_2013J,278,39,-9,252,44.631211781821364
596112,BBB_2013J,52,3,-10,2,6.970291913552122
596114,BBB_2013J,2673,149,2,267,156.89133075766188
596125,FFF_2013J,784,23,-5,113,29.665683717782407
596128,BBB_2014J,1125,70,-3,219,77.02642680869964
596137,EEE_2013J,266,7,2,31,12.587248658400249
596143,GGG_2013J,376,17,57,228,22.93224518744801
596144,BBB_2013J,268,44,-10,242,49.59471137960184
596146,FFF_2013J,944,40,-18,89,46.85118492749374
596147,FFF_2013J,3896,188,-13,265,196.2679623053387
596151,BBB_2014J,148,19,0,184,24.00394630594546
596157,CCC_2014B,6137,167,-17,238,175.7222542351797
596171,BBB_2014B,463,67,-8,230,73.13988455222625
596203,FFF_2014J,849,28,-18,85,34.745236349484365
596204,DDD_2013J,1188,90,-18,253,97.08086789669078
596208,GGG_2013J,494,35,-14,245,41.20455776256869
596214,GGG_2013J,139,14,-7,122,18.941642422609306
596221,GGG_2013J,401,20,2,236,25.996452088619023
596231,FFF_2013J,232,19,-18,56,24.4510384535657
596242,BBB_2013J,371,34,-6,241,39.91889385427314
596243,FFF_2014B,67,6,0,43,10.219507705176106
596243,FFF_2014J,3590,69,-2,269,77.18618599422608
596253,FFF_2014J,3412,88,-18,264,96.1353469489067
596255,GGG_2013J,173,22,-3,152,27.15905529921453
596266,FFF_2013J,147,9,2,101,13.997212273764115
596270,DDD_2013J,1227,72,-13,236,79.11314210870708
596275,BBB_2013J,83,6,0,65,10.430816798843313
596288,AAA_2014J,371,25,-5,241,30.918893854273147
596292,DDD_2013J,454,54,-12,201,60.12029741895095
596296,FFF_2013J,268,10,-1,51,15.59471137960184
596301,GGG_2013J,219,14,14,228,19.393627546352363
596305,BBB_2013J,670,68,3,268,74.50876913697168
596306,DDD_2013J,1086,80,-11,254,86.99117688712121
596307,GGG_2014B,50,10,7,97,13.931825632724326
596319,EEE_2013J,1130,67,-11,234,74.03085747611613
596321,CCC_2014B,58,1,2,2,5.07753744390572
596321,EEE_2013J,822,19,-11,96,25.71295620067707
596322,DDD_2014J,2848,164,-25,240,171.9547233344979
596326,EEE_2014J,1175,73,-18,128,80.06987412845857
596332,CCC_2014J,2784,130,-14,267,137.93200315236137
596347,EEE_2014B,720,39,1,227,45.58063913728495
596358,GGG_2013J,531,33,-4,244,39.276643489341645
596359,DDD_2014J,448,66,-11,240,72.10702288774226
596360,BBB_2013J,169,16,-1,49,21.135798437050262
596361,EEE_2013J,4376,129,-11,249,137.3841188371909
596368,FFF_2013J,2997,107,-3,235,115.00570067866255
596369,FFF_2013J,454,30,-4,205,36.12029741895095
596372,BBB_2013J,774,80,-3,247,86.65286302935334
596376,GGG_2013J,628,42,2,248,48.444131256700445
596382,GGG_2014B,144,13,-4,220,17.976733742420574
596390,BBB_2013J,127,17,19,240,21.852030263919616
596404,EEE_2013J,29,4,2,31,7.401197381662156
596406,FFF_2013J,1359,57,-18,236,64.2152399787301
596417,BBB_2013J,748,45,-1,267,51.61873898351722
596420,DDD_2014J,311,27,-25,67,32.743003187809485
596432,CCC_2014B,2,1,-6,-6,2.09861228866811
596432,EEE_2013J,1363,54,-10,104,61.21817683840341
596439,DDD_2014B,1283,178,-18,239,185.1577354842499
596441,CCC_2014J,117,5,-9,17,9.770684624465666
596441,DDD_2013J,632,66,-18,247,72.45047042214418
596451,BBB_2013J,3797,170,-10,268,178.24222989137223
596464,FFF_2014J,188,22,-16,58,27.241747015059644
596465,DDD_2014B,1465,111,-18,229,118.2902928824466
596480,FFF_2013J,159,10,-18,43,15.075173815233827
596482,FFF_2014B,3953,124,-18,241,132.28248300373056
596490,FFF_2013J,3521,104,-11,262,112.16678428905615
596496,BBB_2014J,38,2,-4,5,5.663561646129646
596513,BBB_2014J,1415,110,-9,256,117.25559127425366
596513,GGG_2014B,2706,139,-6,237,146.9035962896143
596521,FFF_2013J,794,40,-8,255,46.678342114654335
596526,EEE_2013J,861,44,2,235,50.759255270663694
596527,GGG_2013J,766,50,8,249,56.642486801367255
596533,BBB_2014B,702,79,-7,227,85.55535689181066
596535,BBB_2013J,573,51,-8,242,57.352629396319564
596542,DDD_2013J,90,4,2,25,8.51085950651685
596570,DDD_2013J,562,45,-4,261,51.33327962813969
596588,GGG_2014B,284,22,-4,216,27.652489180268653
596589,DDD_2013J,987,105,-6,227,111.89568269774787
596593,FFF_2013J,3523,160,-10,236,168.16735198705607
596596,BBB_2013J,746,51,-10,242,57.61606518513282
596601,FFF_2014B,3959,94,-12,227,102.28399930424852
596614,EEE_2013J,1467,57,-11,143,64.29165620917446
596614,EEE_2014J,4,1,-18,-18,2.6094379124341005
596618,GGG_2013J,16,1,6,6,3.833213344056216
596620,CCC_2014J,1222,51,-11,74,58.109062135687175
596620,DDD_2013J,107,20,-13,64,24.68213122712422
596620,DDD_2014J,131,22,-18,75,26.88280192258637
596624,FFF_2013J,388,27,-3,115,32.96357934361845
596629,DDD_2013J,31,4,-16,-10,7.465735902799727
596636,GGG_2013J,308,38,0,230,43.73334127689775
596641,BBB_2013J,30,3,-4,4,6.433987204485146
596646,FFF_2013J,1357,79,-11,268,86.21376830811865
596663,FFF_2014B,476,33,-6,115,39.16751649088834
596676,EEE_2013J,934,59,-6,115,65.84054652928869
596677,BBB_2013J,34,8,19,153,11.555348061489413
596687,FFF_2013J,2177,92,-17,268,99.6861623034929
596691,FFF_2013J,54,7,-16,28,11.007333185232472
596694,GGG_2013J,497,48,-11,243,54.21060007702465
596697,GGG_2013J,983,63,-1,228,69.89162589705225
596699,FFF_2014B,837,43,-6,229,49.73101810048208
